"filename", "language", "TypeScript", "JavaScript", "JSON", "JSON with Comments", "XML", "TypeScript JSX", "YAML", "Ignore", "Markdown", "GraphQL", "comment", "blank", "total"
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(credential)/venuecredentialstack/birthday.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 7, 195
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(credential)/venuecredentialstack/confirmationcode.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 251, 0, 0, 0, 0, 2, 14, 267
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(credential)/venuecredentialstack/create.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 7, 107
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(credential)/venuecredentialstack/email.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 255, 0, 0, 0, 0, 1, 9, 265
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(credential)/venuecredentialstack/getstarted.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 5, 85
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(credential)/venuecredentialstack/name.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 10, 220
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(credential)/venuecredentialstack/password.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 1, 16, 256
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(credential)/venuecredentialstack/phone.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 290, 0, 0, 0, 0, 1, 14, 305
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(credential)/venuecredentialstack/photo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 328, 0, 0, 0, 0, 1, 20, 349
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(credential)/venuecredentialstack/username.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 12, 242
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(information)/_layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 1, 3, 46
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(information)/latestprivacyservicetoptab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 6, 53
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(information)/latestprivacytermsservicetabstack/_layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 1, 3, 69
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(information)/latestprivacytermsservicetabstack/privacy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 6, 64
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(information)/latestprivacytermsservicetabstack/services.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 6, 63
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/(information)/updatelatestprivacytermsservice.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 1, 3, 66
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/_layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 81, 37, 379
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/app/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 7, 7, 120
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/company/CompanyCoasterLogoDynamic.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 6, 58
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/company/CompanyCoasterLogoDynamicInverse.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 6, 47
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/company/CompanyCoasterLogoDynamicOutline.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 6, 57
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/company/LogoTransparent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/company/static-company-coaster-inverse.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/company/static-company-coaster-outline.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/company/static-company-coaster.svg", "XML", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/imagetypes.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/location/IllustrationDynamicLocation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 5, 47
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/location/illustrationStaticLocation.svg", "XML", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 1, 46
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/media/IllustrationDynamicMedia.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 5, 44
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/media/IllustrationStaticMedia.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/network/IllustrationDynamicNetwork.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 5, 89
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/network/IllustrationStaticNetwork.svg", "XML", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/notifications/IllustrationDynamicDynamic.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 4, 46
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/images/notifications/illustrationStaticLocation.svg", "XML", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 1, 46
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/amber.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/amber.js", "JavaScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/blue.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/blue.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/blueGrey.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/blueGrey.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/brown.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/brown.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/colors.ts", "TypeScript", 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 276
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/common.d.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 19
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/common.js", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/cyan.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/cyan.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/deepOrange.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/deepOrange.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/deepPurple.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/deepPurple.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/green.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 4, 67
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/green.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/grey.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/grey.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/index.d.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/index.js", "JavaScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/indigo.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/indigo.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/lightBlue.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/lightBlue.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/lightGreen.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/lightGreen.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/lime.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/lime.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/orange.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/orange.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/package.json", "JSON", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/pink.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/pink.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/purple.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/purple.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/red.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/red.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/teal.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/teal.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/yellow.d.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 2, 65
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/colors/yellow.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/default/companycolors.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/default/gluestack/index.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 42
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/default/index.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 21
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/default/palettecolors.ts", "TypeScript", 435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 439
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/default/reactnavigation/index.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/default/restyle/index.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/default/revel/index.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/assets/theme/default/styled/index.ts", "TypeScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 58
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/babel.config.js", "JavaScript", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 41
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/codegen-graphql-sub.yml", "YAML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/codegen-graphql.yml", "YAML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/atoms/Total.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 4, 28
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/atoms/buttons/goback/ChevronBackArrow/ChevronBackArrow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/atoms/buttons/goback/GoBack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 3, 8, 52
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/atoms/buttons/joinvenue/JoinVenue.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 6, 93
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/atoms/icons/navigationdragicon/NavigationDragIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 2, 19
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/atoms/icons/tabbaricon/TabBarIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 1, 7, 56
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/atoms/inputs/DatePicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 13, 6, 59
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/index.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/layouts/Auth.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 17, 11, 89
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/layouts/Theme.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 2, 10, 73
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/asks/signinup/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 3, 48
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/asks/signuplogin/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 2, 5, 84
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/authorization/devicemanagerprofileitem/DeviceManagerProfileItemLarge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 5, 103
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/authorization/devicemanagerprofileitem/DeviceManagerProfileItemSmall.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 4, 55
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/index.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/information/informationjoinvenue/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 3, 102
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/modals/asks/backgroundlocationnextaskmodal/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 4, 68
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/modals/asks/foregroundlocationnextaskmodal/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 4, 78
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/modals/asks/notificationnextaskmodal/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 7, 107
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/modals/cameramodal/CameraModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 49, 13, 124
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/modals/cancelfriendnotioficationmodal/CancelFriendNotificationModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 6, 93
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/modals/relationshipmodal/RelationshipModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 9, 136
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/modals/signupaskmodal/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 3, 39
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/notifications/friendnotification/CondensedHorizontalFriendNotifciation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 8, 9, 229
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/notifications/message/HorizontalMessageNotification.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 15, 3, 80
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/permissions/preferencelocationpermission/PreferenceBackgroundLocationPermissionFullSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 3, 129
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/permissions/preferencelocationpermission/PreferenceForegroundLocationPermissionFullSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 2, 121
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/permissions/preferencemediapermission/MediaPermissionFullSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 3, 70
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/permissions/preferencenotificationpermission/PreferenceNotificationPermission.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 13, 9, 115
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/personal/CardFullImageNameEmoji.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 3, 104
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/search/searchinput/SearchInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 1, 16, 233
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/search/searchinput/SearchInputController.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 4, 21
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/search/searchinput/SearchInputResults.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 5, 83
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/search/searchinput/SearchInputSearchArea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 11, 135
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/search/searchinput/SearchInputText.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 1, 14, 184
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/search/searchinput/SearchInputVenueFeed.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 1, 12, 190
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/search/searchinput/SearchInputVenueFeedDisabled.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 5, 77
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/tabbaricons/hometabicons/developmenttab/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 3, 28
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/tabbaricons/hometabicons/hometab/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 3, 42
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/tabbaricons/hometabicons/maptab/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 3, 29
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/tabbaricons/hometabicons/messagestab/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 3, 42
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/tabbaricons/hometabicons/notificationtab/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 3, 26
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/tabbaricons/hometabicons/profiletab/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 22, 8, 139
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/tabbaricons/hometabicons/searchtab/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 3, 37
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/tabbaricons/hometabicons/tonighttab/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 4, 39
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/molecules/tabbaricons/hometabicons/venuefeedtab/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 4, 39
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/organisms/ProfileActivityAndStatusCards/ProfileActivityAndStatusCards.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 3, 20
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/organisms/ShowCaseScroll/Card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 1, 5, 51
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/organisms/ShowCaseScroll/Model.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 10, 3, 62
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/organisms/ShowCaseScroll/PhilzCoffee.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 9, 7, 67
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/organisms/ShowCaseScroll/Products.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 1, 5, 48
"/Users/christianfirmi/Desktop/4/Github/bfs/revel/components/organisms/ShowCaseScroll/components/Button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 6, 37
